OTU ID	CCN1	CCN10a	CCN11	CCN12	CCN13	CCN14	CCN16	CCN17	CCN18	CCN19	CCN2	CCN20	CCN3	CCN4	CCN5	CCN6	CCN7	CCN8a	CCN9	CCP1	CCP10	CCP12	CCP13	CCP14	CCP15	CCP16	CCP17	CCP18	CCP19	CCP2	CCP20a	CCP3	CCP4	CCP5	CCP6a	CCP7	CCP8	CCP9
33702ac2f20c944d2fa15358fb40c02e	0	0	0	0	0	0	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0
6290f5954d13d9afa06a5032624bb60d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0
b8920d08746c81c9f86f2cdcf65ef81d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
d633b21d57c88efd3903c6c306c0e53b	0	0	0	0	0	0	0	36	0	0	0	370	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74a30a982dbc57b7b8e1cbe736ab8336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0
ff04025412648d2c20efdf8b2c6e16dd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	7	0	0	0	0	0	0	0	0	0	0
fa6b3dfe58be4ac05849070576f9dcbc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e6b701724e0bf31ddd9bc90006eaa611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
4b6b872df660712b62c6d393b140d50d	0	0	0	0	0	0	0	0	0	786	0	0	151	0	0	0	0	0	0	0	17	52	0	0	0	0	0	0	426	0	27	0	0	0	0	0	487	0
3f671c49b62c8369bdb2442e111bb1d2	0	0	0	0	0	0	0	0	0	0	0	73	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	0	0	0	0	0	0
7853dff588d4bad53cdcc3272d9aba23	0	0	0	0	0	0	0	13	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1c1c2dd95299d9f9c2d969551673bae8	0	0	0	13394	0	0	0	32	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	661	134	206	0	0	0	0	0	0
